,content
10,충남 김동일 보령시장이 지난 30일 구 박람회장에서 개최된 '2023 머드 챌린지' 대회에 참가해 장애물 극복 체험을 했다. <br/><br/>머드 챌린지는 극한상황에서 동료들과 호흡을 맞춰 장애물을 돌파하는 체험형 프로그램으로 △참호 머드 보물찾기 △300kg 타이어 옮기기 △1.5m 통나무 넘기 △머드바닥 누워서 통과하기 △언덕 넘어가기 등 10개 코스로 구성됐다. <br/><br/>/보령=박재춘기자
11,"충남 보령시는 지난 30일 보령머드테마파크에서 서울특별시와 경기도에 거주하는 주한인도인 220여 명이 참석한 가운데 '인디안스인코리아(IIK) 보령머드축제 방문 환영식'을 개최했다. <br/><br/>이날 주한인도인들은 대형머드탕을 비롯해 머드슬라이드, 머드 등 13종의 체험형 프로그램으로 구성된 머드체험존에서 다양한 프로그램을 즐겼다. <br/><br/>/보령=박재춘기자"
12,"그룹별 활동 및 시범사업 운영으로 특화된 주민공동체 활성화 기대 충남 보령시는 도시재생에 대한 전반적인 이해를 돕고 도시재생 공동체를 활성화하기 위한 '제11기 도시재생대학'이 오는 9월 4일 개강한다. <br/><br/>시는 1년에 두 차례 도시재생대학을 운영하고 있다. <br/><br/>전반기는 이론 중심의 주민역량강화 교육에 중점을 두고 있으며, 하반기는 보령시 도시재생 소규모 주민공모사업과 연계하기 위한 그룹 활동 및 시범사업 활동을 중심으로 운영한다. <br/><br/>이번 제11기 도시재생대학은 △우리동네 아키이빙 △우리동네 정체성 탐구 △나만의 작품 만들기로 그룹별 주제를 정하고, 각 그룹에 5명 내외로 구성된 공동체 또는 개인별로 지원할 수 있도록 했다. <br/><br/>또한 운영시간을 주간과 야간 그룹으로 나누어 선택의 폭을 넓혔다. <br/><br/>교육은 보령시 도시재생지원센터 주관으로 오는 9월 4일부터 11월 6일까지 9회에 걸쳐 운영되며 '도시재생 정책 및 소규모 주민공모사업 이해' 등 김항집 광주대학교 교수의 특강을 시작으로 그룹별 활동, 현장 탐방 등 총 33시간으로 진행된다. <br/><br/>모집 수강생은 총 60명이며, 오는 8월 1일부터 8월 18일까지 보령시 누리집 고시공고란에서 신청서를 내려받아 가까운 동 행정복지센터 또는 도시재생지원센터에 방문하거나 전자우편(sgs69@korea.kr)으로 접수할 수 있다. <br/><br/>기타 문의 사항은 도시재생지원센터(041-930-3877)로 연락하면 자세히 안내받을 수 있다. <br/><br/>김동일 시장은 ""도시재생 활성화계획 대상지의 사업 운영 주체가 될 수 있는 주민공동체의 역할은 매우 중요하다""며 ""보령시 소규모 주민공모사업과 연계하여 공동체 활동을 지속적으로 지원하는 제11기 보령시 도시재생대학에 시민들의 적극적인 참여를 기대한다""고 말했다. <br/><br/>/보령=박재춘기자"
13,"아산시가 지속적인 수사자원 확충을 위해 아산호와 삽교호에 뱀장어 치어를 방류했다. 아산시 제공
[충청투데이 이봉 기자] 아산시는 지난 28일 대형 공공용 수면인 아산호(영인면 구성리)ㆍ삽교호(선장면 궁평리)에 소하성 어류인 뱀장어 치어 약 2만 마리를 방류했다. <br/><br/>아산호ㆍ삽교호는 1973년과 1979년에 각각 농업용수 확보를 위한 방조제가 건설되면서 어류의 이동 통로가 막혔다. 이로 인해 바다와 민물로 오가면서 산란ㆍ성장하는 ‘뱀장어’ 등의 소하성 수산자원이 사라져 가는 등 생태계의 많은 변화를 겪고 있다. <br/><br/>그러나 최근 삽교호ㆍ아산호의 배수갑문 보수공사로 어류가 소통할 수 있는 어도를 설치, 생태계의 작은 변화들이 곳곳에서 포착되고 있다는 게 아산시의 설명이다. <br/><br/>아산시는 메말라 가는 어족자원을 회복하고 안정적인 수산자원을 확보해 어민들의 소득원으로 이어져 내륙어촌의 지속성과 경쟁력을 키울 수 있도록 지속적으로 사업을 확대해 나갈 계획이다. <br/><br/>이를위해 아산시는 매년 약 1억 5000만 원을 투자해 인위적인 치어 방류사업을 통한 수산자원 증대에 힘을 기울이고 있으며, 올해 상반기에는 지난해에 이어 아산호에 ‘빙어’자원 조성을 위해 수정란 약 560만 립을 이식했다. <br/><br/>시 관계자는 “이 방류사업은 사라져가는 우리 고유의 토종 어종과 수산 생태계 복원, 수산생물 다양성 확보, 수산자원 및 어업인 소득 증대에 목적을 두고 있다”면서 “아산시는 수산자원 조성사업을 지속해 확대 추진할 계획”이라고 전했다. <br/><br/>이봉 기자 lb1120@cctoday.co.kr"
14,"전현무 인스타그램 갈무리
<br/> 방송인 전현무(46)가 축구선수 손흥민(31)에게 사인을 받고 기념사진도 촬영했다. <br/> <br/> 전현무는 지난 30일 인스타그램에 손흥민과 함께 촬영한 사진을 올리며 “스타는 실력으로 증명되지만 진정한 스타는 실력을 넘어 인터뷰로 완성된다. 겸손함의 깊이와 인성의 크기에 감탄한 하루”라고 적었다. <br/> <br/> 아울러 글 말미에 ‘조선체육회’, ‘손흥민’ 해시태그도 덧붙였다. <br/> <br/> 사진에서 전현무는 “현무형!”이라는 친필 사인이 새겨진 유니폼을 든 채 손흥민과 나란히 포즈를 취하고 있었다. <br/> <br/> 한편 다음달 4일 첫 방송되는 TV조선 예능 프로그램 ‘조선체육회’에서는 전현무가 손흥민을 인터뷰하는 모습이 공개된다. <br/><br/> <br/>정재우 온라인 뉴스 기자 wampc@segye.com"
15,"△김동일 보령시장= 8월 1일 오전 9시 40분 주산면, 미산면, 성주면, 청라면, 천북면 일원에서 피서지 근무자 및 직원 격려,"
16,"올해 3월 136개 지원 이어 88개 추가 선정
[사진=방통위]
한국방송광고진흥공사(이하 코바코)가 방송통신위원회와 함께 중소기업과 소상공인의 방송광고 지원에 나선다. 31일 코바코는 '혁신형 중소기업 방송광고 활성화 지원사업'과 '지역밀착형 방송광고 활성화 기반 구축사업' 지원 대상으로 중소기업 18개, 소상공인 70개 등 총 88개를 2차 선정했다고 밝혔다. <br/> <br/>혁신형 중소기업 방송광고 활성화 지원사업은 우수한 제품과 서비스를 출시하고도, 비용과 정보가 부족해 방송광고 접근이 어려운 중소기업을 대상으로 하는 사업이다. 지원기업으로 선정된 중소기업 18개사 중 TV 광고 지원 대상에는 시설물 안전관리 시스템 기업 등 12개 기업이, 라디오광고 지원 대상에는 서빙로봇 기업 등 6개 기업이 선발됐다. <br/> <br/>지역밀착형 방송광고 활성화 기반 구축사업은 소상공인이 방송광고를 제작해 지역의 방송매체를 통해 송출할 수 있도록 지원한다. 선정된 70개 기업의 주요 업종별 분포는 숙박·음식점(24개), 도·소매업(14개), 식·음료 제조업(13개), 기타 제조업(8개) 등이다. <br/> <br/>올해 3월 선정한 1차 지원기업은 총 136개사이며, 이번 2차 지원기업에도 청년 일자리 창출과 지역 창업생태계 활성화를 위해 앞장서고 있는 사업자가 다수 선정됐다. 선정된 기업은 방송광고 제작비 등을 지원받는다. 공모를 통해 선발한 광고 전문가로부터 방송광고 제작과 송출 전반에 대한 1:1 맞춤형 자문도 무료로 받는다. <br/> <br/>지원받은 중소기업·소상공인은 이후에도 계속 방송광고를 희망할 경우, 코바코의 방송광고 송출비 할인사업을 통해 70% 비용 할인 등 혜택을 누릴 수 있다. <br/> <br/>코바코 관계자는 ""코바코의 방송광고 지원사업이 중소기업과 소상공인들의 성장과 재기에 보탬이 될 수 있도록 광고 마케팅 지원에 최선을 다하겠다""고 말했다. <br/> <br/>방통위 관계자는 ""중소기업과 소상공인의 판로개척과 광고 마케팅을 적극 지원할 계획이며, 앞으로도 더 많은 기업들이 혜택을 누릴 수 있도록 관련 사업을 확대하겠다""고 밝혔다. <br/> <br/>아주경제=이상우 기자 lswoo@ajunews.com"
17,"씨앤지하이테크는 반도체 제조장비 공급계약을 체결했다고 31일 공시했다. <br/> <br/>확정 계약금액은 474억4400만원으로 최근 매출액 대비 24.6% 규모다. 계약상대방은 Samsung Austin Semiconductor, LLC다. <br/> <br/>아주경제=이재빈 기자 fuego@ajunews.com"
18,"2차 심뇌혈관질환관리 종합계획… ""전문의들 소통해 환자 이송 병원 결정""||2027년까지 '응급환자 적정시간 병원 도착' 10%p 상승 목표||권역 심뇌혈관질환센터도 14곳→24곳으로 확대
박민수 보건복지부 2차관이 31일 오전 세종시 정부세종청사에서 제2차 심뇌혈관질환관리 종합계획을 발표하고 있다. 연합뉴스
급성심근경색이나 뇌출혈 등 중증·응급 심뇌혈관질환자가 골든타임 내 적절한 치료를 받을 수 있도록 정부가 권역별 의사 네트워크 구축에 나선다. <br/> <br/> 31일 보건복지부는 내년 1월부터 심뇌혈관질환 응급환자가 적시에 필요한 진료와 수술 등을 받을 수 있도록 권역별 전문의 네트워크 시범사업을 실시한다고 밝혔다. <br/> <br/> 정부는 우리나라 사망원인 2위·4위를 각각 차지하고 있는 심장질환과 뇌혈관질환을 체계적으로 관리하고자 5년마다 종합계획을 수립하고 있다. <br/> <br/> 이번 사업은 제2차 심뇌혈관질환관리 종합계획(2023∼2027)의 일환으로 추진된다. 지난 1차 종합계획(2018∼2022)은 예방관리 대책 위주로 마련돼 중증·응급 진료체계 지원엔 한계가 있었다는 지적이 제기되기도 했다. <br/> <br/> 심뇌혈관질환은 심근경색 120분, 뇌졸중 180분 등 골든타임 내 적절한 치료를 하면 사망을 예방할 수 있다. 하지만 환자를 이송할 병원을 빨리 결정하지 못하거나 환자를 다른 병원으로 보내는 과정에서 이른바 '응급실 뺑뺑이' 사고가 발생하며 사회적 부담이 늘고 있다. <br/> <br/> 심근경색 응급환자가 골든타임 내 응급의료기관에 도착할 확률은 지난해 기준 48%, 뇌졸중은 52%에 그치는 실정이다. <br/> <br/> 정부는 권역 내 전문의들이 직접 소통해 환자를 치료할 수 있는 병원을 신속하게 정할 수 있게 인적 네트워크를 구축하고, 2027년까지 응급환자가 적정 시간 내 병원에 도착할 확률을 심근경색 58%, 뇌졸중 62% 등 10%포인트(p)씩 올리는 것이 목표다. <br/> <br/> 김한숙 복지부 질병정책과장은 ""지역 의료 인프라에 따라 이송 시간이 다를 수 있겠지만, 국제적 골든타임 기준인 증상 발생 후 60분 내로 병원에 도착하는 비율을 높이기 위해 최선을 다하겠다""고 했다. <br/> <br/> 네트워크는 골든타임 내 환자를 이송할 수 있는 거리에 있는 서로 다른 병원 소속 심뇌혈관질환 전문의 등 최소 7인으로 구성될 예정이다. <br/> <br/> 네트워크 운영에 필요한 송수신비, 환자 이송 경로설정 수당 등의 비용은 정부가 미리 100% 보상하고, 운영 성과에 따라 사전 보상비의 최대 40%까지 추가로 지급한다. <br/> <br/> 네트워크가 제대로 운영되지 않거나 운영 비용이 다른 용도로 쓰일 경우 해당 네트워크는 사업 대상에서 탈락하게 된다. <br/> <br/> 박민수 복지부 제2차관은 ""지금도 심뇌혈관질환 전문의들이 사적 네트워크를 통해 환자 발생에 대응하고 있는데, 이를 공식적인 제도와 정책으로 지원하겠다는 것""이라고 설명했다. <br/> <br/> 복지부는 산하기관인 건강보험심사평가원을 통해 이 네트워크 사업을 관리한다는 방침이다. <br/> <br/> 정부는 이와 함께 현재 대구경북권역을 담당하는 경북대병원을 포함한 전국 14곳에서 지정·운영 중인 권역 심뇌혈관질환센터를 2027년까지 약 24곳으로 확대해 전국 모든 진료권에 대응체계를 구축할 계획이다. <br/> <br/> 환자와 가족이 응급증상을 빠르게 인지하고 이에 대응하는 게 중요한 만큼, 포털 사이트와 유튜브 등을 통해 국민 대상 심뇌혈관질환 교육과 홍보도 강화하겠다고 밝혔다. <br/> <br/> 박 차관은 ""심뇌혈관질환은 필수의료 중에서도 매우 중요한 분야""라며 ""종합계획 성과가 또 다른 필수의료 분야의 문제 해결에 대안이 될 수 있도록 하겠다""고 했다."
19,"31일 교원대상 법률 분쟁 사례 분석 및 교육청 지원방안 보고서||학교 내 교원 대상 법률 분쟁은 판례 기준 총 1천188개, 851건이 형사사건 ||학교 내 법률분쟁 경험자 38%는 '변호사 없이' 진행
지난 7월 23일 대구시교육청 인근에 마련된 극단적 선택을 한 서울 서이초등학교 교사 A씨 분향소를 찾은 추모객들이 A씨를 추모하고 있다. 안성완 기자 asw0727@imaeil.com
서울 서초구 2년 차 교사의 극단적 선택 사건 이후 교권 보호에 대한 목소리가 커지는 가운데, 최근 5년간 교원을 상대로 한 법률 분쟁 10건 중 7건 이상은 형사사건인 것으로 확인됐다. <br/> <br/> 31일 금융부동산규제연구원(연구원)이 서울시교육청의 의뢰를 받아 지난해 12월부터 이번 달까지 진행해 발간한 정책연구 '교원대상 법률 분쟁 사례 분석 및 교육청 지원방안 보고서'에 따르면, 최근 5년(2018년 1월∼2023년 1월) 학교 안 교원 대상 법률 분쟁은 판례 기준 총 1천188개로 집계됐다. <br/> <br/> 형사사건의 비중이 71.6%(851건)로 가장 높았고, 민사 21.8%(259건), 행정 사건 6.6%(78건) 등 순으로 이어졌다. <br/> <br/> 연구원은 학교에서 일어나는 모든 교육활동과 관련해 교원이 소송을 제기하거나 소송을 당한 건수를 대법원 종합법률정보와 판결문 열람 등을 통해 분석했다. <br/> <br/> 연구원에 따르면 형사사건은 아동학대·성비위 관련이 대부분을 차지했고 교원이 피고인인 사건이 거의 전부였다. <br/> <br/> 민사사건은 대부분 손해배상 사건으로 이 역시 교원이 피고로 포함된 사례가 대부분이었다. 형사사건 피해자가 제기한 손해배상청구와 안전사고 관련 배상 사건이 많았다. <br/> <br/> 행정사건은 학교폭력예방법 개정 전 학교장을 처분권자로 이뤄진 사건이 주를 이뤘으며, 법 개정으로 학교장이 처분권자가 아니게 되자 사라졌다. <br/> <br/> 연구원이 지난 3월 말부터 10일간 서울의 유·초·중등 교원(관리자 포함) 1천770명을 대상으로 한 설문조사에서 '본인을 당사자로 한 법률분쟁이 있었다'고 답한 교원은 51명(2.88%)으로 나타났다. <br/> <br/> 교원이 법률분쟁을 진행할 때 변호사를 선임하지 않은 경우도 38.3%에 달했으며, 변호사를 선임할 경우 비용을 지원 받은 사례는 21%에 그쳤다. <br/> <br/> 절반 이상의 교원(58%)은 당국이나 업계의 소송비 지원 정책에 대해 모른다고 응답했다. <br/> <br/> 교원들은 지원을 바라는 부분으로 ▷소송비(37.5%) ▷분쟁조정 서비스(35.7%) ▷배상책임(21%) 등을 손꼽았다. <br/> <br/> 한편, 보고서는 교원과 학부모 등도 쉽게 접근할 수 있는 '학교분쟁조정위원회'를 도입하고, 서울지방변호사회의 변호사 명예교사 제도 등을 도입할 필요가 있다고 보고서는 제안했다. 교원배상책임보험의 보장범위를 확장하고 교원안심공제 사업에 대해서도 소송비 지원을 위한 심의 절차를 간소화할 필요가 있다고 설명했다."
20,"양산시·울산혈액원, 내달 6일까지 프로모션 진행||헌혈자에게 기존 기념품에다 1만 원권 상품권 지급||5일 이상 적정 혈액 보유량 필요 불구 3.5일 그쳐
헌혈자에게 1만 원 상품권을 지급하는 등 포로모션에 나선 양산시와 울산혈액원 포스터. 양산시 제공
<br/><br/><br/><br/> <br/> <br/> “양산시민 여러분, 헌혈에 동참해 주세요” <br/> <br/> 경남 양산시와 대한적십자사 울산혈액원이 헌혈 장려를 위해 헌혈자에게 1만 원 상품권을 지급하는 프로모션을 진행 중이라고 31일 밝혔다. <br/> <br/> 프로모션은 지난 24일부터 내달 6일까지 2주간이며, 전혈 헌혈자에게 기존 기념품과 함께 온누리상품권 1만 원권을 추가로 증정한다. 헌혈 참여자는 헌혈의 집 양산센터로 신분증을 지참해서 방문하면 된다. <br/> <br/> 양산시와 울산혈액원이 상품권을 추가로 지급하면서까지 헌혈 프로모션에 나선 것은 적정 혈액 보유량이 부족하기 때문이다. 적정 혈액 보유량은 일평균 5일 이상이다. 하지만 4월 21일부터 혈액 보유량이 3.5일분에 그치는 데다 본격적인 휴가철이 다가올수록 혈액 수급에 차질이 생길 우려가 커지고 있다. <br/> <br/> 앞서 시는 지난해 12월 시 헌혈 권장조례 개정으로 상품권 지원 근거를 마련한 뒤 지난 3월 시헌혈추진협의회에서 전혈 헌혈자에게 지급할 온누리상품권 3000만 원 지원을 의결했다. 이후 시는 헌혈 장려를 위해 울산혈액원과 업무협약을 체결했다. <br/> <br/> 양산시 정윤경 보건행정과장은 “이번 프로모션이 하절기 원활한 혈액수급을 위해 많은 도움이 되기를 바란다”며 “시민여러분의 적극적인 헌혈 동참을 바란다”고 말했다."
21,"롯데백화점 대구점은 지하2층에 수제 샌드위치 전문 브랜드 '엘린스 샌드위치(ELLINS SANDWICH)'를 신규 오픈했다. '엘린스 샌드위치'는 신선한 재료를 사용해 건강한 맛과 함께 깔끔한 포장 패키지로 선물용 단체 도시락 및 답례품을 선보이고 있다.
[사진기사]"
22,"[서울=뉴시스] 추상철 기자 = 이재명 더불어민주당 대표가 31일 오전 서울 여의도 국회에서 열린 최고위원회의에서 박광온 원내대표의 발언을 듣고 있다. 2023.07.31.
[머니투데이 박상곤 기자] [the300]<br/><br/> <br/>이재명 더불어민주당 대표가 지난 28일 기시다 후미오 일본 총리에게 후쿠시마 오염수 방류 보류를 촉구하는 내용의 서한을 보냈다.<br/><br/>권칠승 민주당 수석대변인은 31일 오전 서울 여의도 국회 소통관에서 브리핑을 통해 ""이 대표는 지난 28일 기시다 후미오 일본 총리에게 후쿠시마 오염수 해양 방류 보류를 촉구하는 서한을 주한 일본 대사관을 통해 전달했다""고 밝혔다.<br/><br/>권 수석대변인에 따르면 이 대표는 서한을 통해 후쿠시마 오염수 해양 방류에 대한 대한민국 국민의 우려와 반대 입장을 전한 것으로 알려졌다.<br/><br/>권 수석대변인은 ""이 대표는 일본이 검증되지 않은 오염수를 방류하려고 하는 바다는 '미래에 태어날 아이들의 바다이자 지구 생명 모두의 바다'라는 점을 상기시키며 (기시다 총리에게) 진지한 고려를 촉구했다""며 ""서한에서 기시다 총리에게 오염수 해양 방류를 보류하고 상설협의체를 구성해 환경영향평가를 시행하는 등 다섯 가지 사항을 제안했다""고 말했다.<br/><br/>그러면서 ""이 대표는 이 같은 제안을 바탕으로 지구촌의 공존을 위해 일본에 오염수 해양 방류를 멈추고 국제사회와 협력을 통해 안전한 대안을 함께 찾자고 밝혔다""며 ""동아시아 평화를 위한 관계로 나아갈 수 있도록 기시다 총리의 무거운 결정을 기다리겠다고 호소했다""고 덧붙였다."
23,"[BBC홈페이지 캡처]
[헤럴드경제=김우영 기자] 카타르의 마천루 사이를 줄을 타고 위험천만하게 건너는 모습이 온라인에서 화제다. <br/> <br/> 화제의 주인공은 에스토니아 출신의 줄타기(슬랙라인) 전문가 얀 루스로, 그는 카타르 루사일 마리나의 아이코닉 타워 사이에 줄을 연결해 건너는데 성공했다. <br/> <br/> 영국 BBC방송에 따르면 고공 줄타기가 이뤄진 높이는 185m에 달하며 루스가 휘청이며 건넌 길이는 150m나 된다. <br/> <br/> 150m는 전세계 단일 건물 기준으로 최장 기록이라고 로이터통신은 설명했다. <br/> <br/> 루스가 이번 도전에 사용한 줄은 일반적으로 알려진 줄타기 줄보다 훨씬 느슨하다고 BBC는 전했다. <br/> <br/> 루스는 도전을 성공한 뒤 BBC와 인터뷰에서 “날이 흐리고 바람이 적은 낮 시간을 찾기 위해 많은 기다림이 필요했다”며 “(아이코닉 타워를 무사히 건너) 환상적”이라고 말했다. <br/> <br/> <br/> <br/><br/> <br/> kwy@heraldcorp.com"
24,"지난 주말 무더위에 충남 지역에서 온열 질환으로 두 명이 숨졌습니다.<br/><br/>그제(29일) 오후 1시 20분쯤 서천군 비인면에서 밭일하던 90세 여성이 심정지 상태로 발견돼 병원으로 옮겨졌지만 숨졌습니다.<br/><br/>어제 오후 6시 50분쯤에는 서천군 서천읍에서 벌초하러 갔던 68세 남성이 숨진 채 발견됐는데, 검안 결과 오후 12시 반쯤 열사병으로 쓰러진 거로 조사됐습니다.<br/><br/>이외에 계룡과 청양, 금산, 예산, 서산에서도 온열 질환자가 1명씩 발생했지만 모두 치료를 받고 귀가했습니다<br/><br/><br/><br/><br/>YTN 양동훈 (yangdh01@ytn.co.kr)"
25,"단양군이 드림스타트 아동을 대상으로 경제교육을 진행하고 있다. 사진=단양군제공
충북 단양군이 여름방학을 맞아 드림스타트 이용 아동을 위한 다양한 프로그램을 운영한다. <br/><br/>군은 내달부터 스마트폰, 인터넷 중독을 사전 예방하고 아동의 권리향상을 위해 인터넷 중독ㆍ아동학대ㆍ성폭력 예방교육을 순서대로 진행한다. <br/><br/>‘문화 체험의 날’ 행사로 역사 유적지인 경주를 방문해 역사도 배우고 소통하며 즐거운 시간을 보낸다. <br/><br/>군 드림스타트는 양육환경개선과 직업문화 체험, 건강검진, 기초학력 및 인지발달 심리검사ㆍ치료 지원, 공부방 운영 등 아동 발달에 필요한 4개 분야 32개 사업을 운영한다. <br/><br/>군 관계자는 “드림스타트 이용 아동에게 맞춤형 통합서비스를 제공해 아동의 건강한 성장과 발달을 도모하고 공평한 출발 기회를 보장해 건강하고 행복한 사회구성원으로 성장할 수 있도록 노력하겠다”고 말했다. <br/><br/>지난달 군은 소아비만을 예방하고 신체활동을 증진시키는 코어운동 교실을 진행했다. /단양=목성균기자"
26,"남양주시가 27~28일 개최한 '아트캠프 댄스' 참가자들이 기념촬영하고 있다. 사진=남양주시청
남양주시는 지난 28일 56명의 초ㆍ중ㆍ고등학생들로 구성된 10개 댄스동아리를 대상으로 27일에서 28일까지 1박 2일 동안 정약용 펀그라운드에서 '아트캠프 댄스'를 진행했다. <br/><br/>이번 행사는 민선8기 공약사항인 미래세대의 예체능 전문인재 육성의 일환으로 관내 청소년들의 재능개발 기회를 제공하기 위해 기획됐으며, 안무가 최영준을 초빙해 안무 창작과 집중레슨의 시간을 가졌다. <br/><br/>캠프 1일차에는 ▶안무가 최영준과의 1문 1답 인생극장 ▶아이돌 안무 창작 클래스 ▶창작 안무 데뷔 영상 촬영 등을 통해 각자의 견문과 기량을 넓히는 시간을 가졌으며, 2일차에는 앞서 배운 것들을 피드백하는 칭찬릴레이와 수료식을 끝으로 캠프를 마무리했다. <br/><br/>캠프에 참여한 한 학생은""최영준 안무가 선생님께서 직접 안무를 가르쳐 주신 덕분에 혼자보다 더 많은 것을 익힐 수 있었다.""라며 ""앞으로도 이런 기회가 자주 생겼으면 좋겠다.""라고 소감을 밝혔다. <br/><br/>세븐틴, 트와이스, 워너원, 신화 등 다수의 아티스트의 안무가로 유명한 최영준은 ""꿈을 위해 홀로 난관을 헤쳐나가야 했던 저의 어린 시절이 생각났다.""라며 ""댄스를 배우고 싶어하는 청소년들에게 전문적인 컨텐츠를 제공하는 것을 보고 깊은 감동을 받았고, 그러한 청소년들의 멘토 역할을 할 수 있어 뿌듯하다 ""라고 전했다. <br/><br/>주광덕 남양주시장은 ""꿈을 향해 과감히 도전하고 열정으로 가득한 청소년들의 모습을 보니 저의 어린 시절이 떠오르며 두근거리고 뭉클해진다""며 ""남양주시의 자랑인 여러분들이 재능과 끼를 마음껏 펼쳐 꿈이 실현될 수 있도록 지원과 응원을 아끼지 않겠다""고 말했다. <br/><br/>이어 ""자유롭게 즐길 수 있는 청소년 시설을 확충하고 정약용 펀그라운드에 체육관과 교육장을 추가로 신설해 우리 청소년들이 빛날 수 있는 도시를 만들도록 노력하겠다""고 강조했다. <br/><br/>시는 이번 캠프 외에도 청소년들이 예술적 감성과 잠재력을 키울 수 있도록 아트 캠프 밴드, 문화예술 동아리 성과 공유회, 댄스 페스티벌, 청소년 축제 등 청소년들에게 다양한 체험의 기회를 제공할 계획이다. <br/><br/>장학인기자"
27,"안성시청
안성시는 오는 8월 9일까지 ‘2023년 양성평등상’ 수상 후보자를 모집한다고 31일 밝혔다. <br/><br/>추천대상은 추천일 현재 안성시에 3년이상 거주하고 있는 사람으로 ▶사회 각 분야에서 성 차별적인 인식과 관행을 개선 ▶양성평등 문화 확산 ▶성평등적 지위향상 및 복지증진에 기여 ▶여성의 사회참여 및 지위향상 ▶성폭력예방 등 각종 폭력과 안전에 취약한 시민을 보호 하는 등 ▶양성평등한 지역사회 조성에 공헌한 사람이다. <br/><br/>공고문은 시청 홈페이지에서 확인할 수 있으며 8월 7일부터 9일까지 접수받아 양성평등위원회 심의를 거쳐 8월 중 최종 선정해 9월 7일 양성평등주간기념식에 표창할 예정이다. <br/><br/>자세한 사항은 안성시 가족여성과(031-678-2272)로 문의하면 된다. <br/><br/>류제현기자"
